dbo,employees,position,nvarchar,100,YES,NO,NO
dbo,employees,departmentId,int,10,NO,NO,NO
dbo,employees,statusId,int,10,NO,NO,NO
dbo,employees,hireDate,date,NULL,YES,NO,NO
dbo,employees,endDate,date,NULL,YES,NO,NO
dbo,employees,emergencyContactName,nvarchar,100,YES,NO,NO
dbo,employees,emergencyContactRelationship,nvarchar,50,YES,NO,NO
dbo,employees,emergencyContactPhone,nvarchar,20,YES,NO,NO
dbo,employees,notes,nvarchar,-1,YES,NO,NO
dbo,employees,createdAt,datetime,NULL,YES,NO,NO
dbo,employmentTypes,employmentTypeId,int,10,NO,YES,NO
dbo,employmentTypes,employmentType,nvarchar,20,NO,NO,NO
dbo,employmentTypes,createdAt,datetime,NULL,YES,NO,NO
dbo,exchangeRates,exchangeRateId,int,10,NO,YES,NO
dbo,exchangeRates,fromCurrency,char,3,NO,NO,NO
dbo,exchangeRates,toCurrency,char,3,NO,NO,NO
dbo,exchangeRates,rate,decimal,18,NO,NO,NO
dbo,exchangeRates,asOfDate,date,NULL,NO,NO,NO
dbo,exchangeRates,source,nvarchar,100,YES,NO,NO
dbo,exchangeRates,createdAt,datetime2,NULL,NO,NO,NO
dbo,expenseDetailOptions,expenseDetailOptionId,int,10,NO,YES,NO
dbo,expenseDetailOptions,expenseDetailId,int,10,NO,NO,NO
dbo,expenseDetailOptions,productOptionId,int,10,NO,NO,NO
dbo,expenseDetailOptions,productOptionChoiceId,int,10,NO,NO,NO
dbo,expenseDetailOptions,created_At,datetime,NULL,YES,NO,NO
dbo,expenseDetailOptions,updated_At,datetime,NULL,YES,NO,NO
dbo,expenseDetails,expenseDetailId,int,10,NO,YES,NO
dbo,expenseDetails,expenseId,int,10,NO,NO,YES
dbo,expenseDetails,productId,int,10,NO,NO,NO
dbo,expenseDetails,created_At,datetime,NULL,YES,NO,NO
dbo,expenseDetails,updated_At,datetime,NULL,YES,NO,NO
dbo,expenses,expenseId,int,10,NO,YES,NO
dbo,expenses,orderId,int,10,YES,NO,NO
dbo,expenses,total,decimal,10,NO,NO,NO
dbo,expenses,paymentMethod,varchar,20,NO,NO,NO
dbo,expenses,paymentDate,datetime,NULL,YES,NO,NO
dbo,expenses,userId,int,10,NO,NO,NO
dbo,expenses,supplierId,int,10,NO,NO,NO
dbo,expenses,companyId,int,10,NO,NO,NO
dbo,images,imageId,int,10,NO,YES,NO
dbo,images,name,varchar,100,NO,NO,NO
dbo,images,location,varchar,100,NO,NO,NO
dbo,images,url,varchar,100,NO,NO,NO
dbo,images,id,int,10,NO,NO,NO
dbo,images,moduleId,varchar,100,NO,NO,NO
dbo,images,createdAt,datetime,NULL,YES,NO,NO
dbo,images,updatedAt,datetime,NULL,YES,NO,NO
dbo,income,incomeId,int,10,NO,YES,NO
dbo,income,orderId,int,10,YES,NO,NO
dbo,income,total,decimal,10,NO,NO,NO
dbo,income,paymentMethod,varchar,20,NO,NO,NO
dbo,income,paymentDate,datetime,NULL,YES,NO,NO
dbo,income,userId,int,10,NO,NO,NO
dbo,income,clientId,int,10,NO,NO,NO
dbo,income,companyId,int,10,NO,NO,NO
dbo,income,cashPaid,decimal,10,YES,NO,NO
dbo,income,cashReturn,decimal,10,YES,NO,NO
dbo,income,promotionId,int,10,YES,NO,NO
dbo,income,promotionCode,varchar,30,YES,NO,NO
dbo,income,discountAmount,decimal,10,YES,NO,NO
dbo,income,commissionTerminalId,int,10,YES,NO,NO
dbo,incomeDetailOptions,incomeDetailOptionId,int,10,NO,YES,NO
dbo,incomeDetailOptions,incomeDetailId,int,10,NO,NO,NO
dbo,incomeDetailOptions,productOptionId,int,10,NO,NO,NO
dbo,incomeDetailOptions,productOptionChoiceId,int,10,NO,NO,NO
dbo,incomeDetailOptions,created_At,datetime,NULL,YES,NO,NO
dbo,incomeDetailOptions,updated_At,datetime,NULL,YES,NO,NO
dbo,incomeDetailOptions,quantity,int,10,NO,NO,NO
dbo,incomeDetails,incomeDetailId,int,10,NO,YES,NO
dbo,incomeDetails,incomeId,int,10,NO,NO,YES
dbo,incomeDetails,productId,int,10,NO,NO,NO
dbo,incomeDetails,created_At,datetime,NULL,YES,NO,NO
dbo,incomeDetails,updated_At,datetime,NULL,YES,NO,NO
dbo,incomeDetails,quantity,int,10,NO,NO,NO
dbo,incomeDetails,piecesJson,nvarchar,-1,YES,NO,NO
dbo,ingestState,ingestStateId,bigint,19,NO,YES,NO
dbo,ingestState,targetKey,nvarchar,400,NO,NO,NO
dbo,ingestState,source,varchar,30,NO,NO,NO
dbo,ingestState,market,char,2,NO,NO,NO
dbo,ingestState,channel,varchar,20,YES,NO,NO
dbo,ingestState,status,varchar,20,NO,NO,NO
dbo,ingestState,lastOffset,int,10,YES,NO,NO
dbo,ingestState,nextOffset,int,10,YES,NO,NO
dbo,ingestState,pageSize,int,10,NO,NO,NO
dbo,ingestState,lastRunAt,datetime2,NULL,YES,NO,NO
dbo,ingestState,nextRunAt,datetime2,NULL,YES,NO,NO
dbo,ingestState,attempts,int,10,NO,NO,NO
dbo,ingestState,lastError,nvarchar,500,YES,NO,NO
dbo,ingestState,lockedBy,nvarchar,100,YES,NO,NO
dbo,ingestState,lockUntil,datetime2,NULL,YES,NO,NO
dbo,ingestState,createdAt,datetime2,NULL,NO,NO,NO
dbo,ingestState,updatedAt,datetime2,NULL,NO,NO,NO
